id,title,rating,reviews,initial_price,final_price,stock,favorite,seller_name,seller_rating,seller_products,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,seller_followers,sold,brand,gmv_cal,country_of_origin,warranty_duration,warranty_type,material,shipped_from,Diameter,variations_count,voucher_status,image_count,video_count,discount,pan_type,rating_credibility,discount_percentage,log_reviews,log_final_price,log_initial_price,log_stock,log_favorite,log_sold,log_gmv_cal,log_seller_followers,log_seller_products,log_discount,z_sold,z_rating_credibility
19768751818,MM - A073 - PANCI SUSU TINGKAT 2 SUSUN DENGAN STEAMER TEBAL - PANCI KUKUS GAGANG - PANCI MIE SAYURAN MASAK ALAT DAPUR,4.9,257,31000.0,31000.0,0,0,murahmeriah688,4.64,510,74,1.48,5.965776865160849,23312,302,Unknown,0.0,Unknown,No Warranty,No Warranty,Stainless Steel,Jabodetabek,20cm,2,1,9,0,0.0,Sauce Pan / Milk Pan,0.0,0.0,5.552959584921617,10.34177474101152,10.34177474101152,0.0,0.0,5.713732805509369,0.0,10.056766423877352,6.236369590203704,0.0,-0.05161728977508905,-0.49420862640449975
20425706980,SUPRA Panci Set Renatta Dahlia & Lily Pastel Series 5pc / Alumunium Panci Anti Lengket / Asli,5.0,5,368000.0,368000.0,0,0,Rajaperabotan,4.88,1221,72,1.2,7.871321013004791,10539,6,Supra,0.0,Lokal,No Warranty,No Warranty,Non-Stick Coated,Jabodetabek,Unknown,3,0,2,0,0.0,Frying Pan / Wok,0.0,0.0,1.791759469228055,12.81584093453868,12.81584093453868,0.0,0.0,1.9459101490553132,0.0,9.262932822095353,7.108244139731541,0.0,-0.18952602142045794,-0.49420862640449975
20009453125,cypruz marble sauce pan 18 cm  SN-0212 panci anti lengket panci keramik panci marble panci susu,5.0,3,234000.0,175500.0,12,3,Cypruz Surabaya,4.93,130,100,1.0,1.3333333333333333,515,8,Unknown,1404000.0,Import,Long Term,Manufacturer Warranty,Non-Stick Coated,Java,18cm,0,0,8,1,58500.0,Sauce Pan / Milk Pan,0.1499550161941007,25.0,1.3862943611198906,12.075400019877522,12.36308066783498,2.5649493574615367,1.3862943611198906,2.1972245773362196,14.154836575818353,6.246106765481563,4.875197323201151,10.97679912709094,-0.18859420566609733,-0.3959184582510844
19794150793,Panci Listrik Portable Serbaguna 1.2L Anti Lengket Mini Rice Cooker Electric Cooking Pot Multifungsi Panci Mie Instan,4.6,140,50000.0,50000.0,0,0,Moins ACC,4.64,63,100,0.06,2.433949349760438,51897,172,Unknown,0.0,Indonesia,No Warranty,Supplier Warranty,Non-Stick Coated,Jabodetabek,Unknown,5,1,9,0,0.0,Sauce Pan / Milk Pan,0.0,0.0,4.948759890378168,10.819798284210286,10.819798284210286,0.0,0.0,5.153291594497779,0.0,10.857035532765991,4.1588830833596715,0.0,-0.11218531380852809,-0.49420862640449975
8947885346,stock pot hc steamer 12pcs panci set stainless HC panci set india HC stock pot BMW panci set bmw steamer,5.0,5,299999.0,299999.0,0,0,toko DANDAMAN,4.8,1102,90,1.49,9.489390828199864,7007,6,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Kalimantan,Unknown,2,0,5,0,0.0,Stock Pot / Soup Pot,0.0,0.0,1.791759469228055,12.611537753638338,12.611537753638338,0.0,0.0,1.9459101490553132,0.0,8.854807632616227,7.005789019253503,0.0,-0.18952602142045794,-0.49420862640449975
22781565092,Panci stainless 20cm 5 liter stockpot panci tinggi / Panci stainless Stokpot,4.0,2,125000.0,125000.0,0,0,DapurKami,4.82,1000,100,1.07,9.14442162902122,6903,3,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,3,0,7,0,0.0,Stock Pot / Soup Pot,0.0,0.0,1.0986122886681098,11.736077016252437,11.736077016252437,0.0,0.0,1.3862943611198906,0.0,8.839856232763264,6.90875477931522,0.0,-0.19092374505199883,-0.49420862640449975
9576341227,Panci Set Anti Lengket Wajan Teflon Panci Tutup Kaca Serbaguna 13 Pcs Ada Spatula Masak Cookware Set,4.8,540,167000.0,167000.0,0,0,GROSIRSERBAGUNA168,4.67,420,74,3.84,4.815879534565366,2398,626,SHENAR,0.0,China,No Warranty,No Warranty,Non-Stick Coated,Sumatra,Unknown,8,0,9,0,0.0,Frying Pan / Wok,0.0,0.0,6.293419278846481,12.025755079404917,12.025755079404917,0.0,0.0,6.440946540632921,0.0,7.782807262839695,6.042632833682381,0.0,0.09933686243132825,-0.49420862640449975
8115800260,"SHENAR, Cookware Panci Set 13 pcs, 7 pcs, 3 pcs, 2 pcs - Panci Set Spatula Teflon All in One",4.4,5,110000.0,110000.0,0,0,ShenarGrosirCenter,4.74,278,66,2.49,8.191649555099247,20920,6,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,4,0,5,0,0.0,Frying Pan / Wok,0.0,0.0,1.791759469228055,11.608244735642321,11.608244735642321,0.0,0.0,1.9459101490553132,0.0,9.948508718183648,5.631211781821365,0.0,-0.18952602142045794,-0.49420862640449975
7944381527,Panci Listrik/ Panci Viral/ Paling Laku,4.81,482,83900.0,81900.0,1416,269,Gudang Barnik Cibitung ,4.75,234,65,1.0,4.0,20500,939,Unknown,76904100.0,Indonesia,Medium Term,Supplier Warranty,Other,Jabodetabek,Unknown,2,0,8,1,2000.0,Other Cookware,4.809374037946591,2.3837902264600714,6.180016653652572,11.313266479778829,11.3373928113354,7.256297239690681,5.598421958998375,6.84587987526405,18.15806976205263,9.928228944424575,5.459585514144159,7.601402334583733,0.24516602798876225,2.6581646312567373
95761210,America High Pots Panci Set + Steamer,4.52,209,150000.0,150000.0,50,671,deden93,4.7,999,86,3.42,9.661875427789186,9097,234,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,0,0,1,0,0.0,Stock Pot / Soup Pot,4.38378537211224,0.0,5.3471075307174685,11.918397239722838,11.918397239722838,3.9318256327243257,6.51025834052315,5.459585514144159,0.0,9.115809888129949,6.907755278982137,0.0,-0.08329902542334947,2.3792064303860165
18937817027,Wajan Listrik Serbaguna 8111 Q2 / Electric Pot / Panci Listrik 2 Sisi / Wajan + Tutup / Wajan Anti Lengket / Electric Grill 2 Sekat T034,4.7,335,147200.0,147200.0,0,0,DAPUR KITA ONLINE,4.76,588,90,3.05,4.550308008213553,27439,371,GSF,0.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,4,1,8,0,0.0,Frying Pan / Wok,0.0,0.0,5.817111159963204,11.899554278732099,11.899554278732099,0.0,0.0,5.918893854273146,0.0,10.219757081839822,6.3784261836515865,0.0,-0.01946964624964833,-0.49420862640449975
23823903013,Set 3 Pcs Wajan Panci Penggorengan Anti Lengket Jumbo 30 Cm,5.0,6,999000.0,336000.0,3,5,Best Homeliving Store,4.85,150,85,0.5,4.0,21300,6,Unknown,2016000.0,Indonesia,No Warranty,No Warranty,Aluminium,Jabodetabek,32cm,0,0,8,0,663000.0,Frying Pan / Wok,0.2996405176457175,66.36636636636636,1.9459101490553132,12.724869415131389,13.81451105863119,1.3862943611198906,1.791759469228055,1.9459101490553132,14.51662640420502,9.966509298952284,5.017279836814924,13.404531777462488,-0.18952602142045794,-0.29780494740484625
19780987602,Nexxio Panci Emas Korea Ramen 3in1 Panci Ramen Gold & Silver / Panci Ramyun Korea Premium,4.9,257,318000.0,162500.0,0,0,NexXio,4.83,313,99,1.86,4.432580424366872,127776,286,Unknown,0.0,Lainnya,No Warranty,No Warranty,Other,Jabodetabek,Unknown,8,1,8,0,155500.0,Stock Pot / Soup Pot,0.0,48.89937106918239,5.552959584921617,11.998439434579149,12.669809806411457,0.0,0.0,5.659482215759621,0.0,11.758041836028166,5.749392985908253,11.954407441448915,-0.05907181580997386,-0.49420862640449975
18678271663,Panci Presto Model Labu 3.5L & 8L Anti Lengket Pumpkin Pressure Cooker 28cm 3.5 Liter & 8 Liter Non-Stick Totipotent Pot Kuali Masak Bulat Bentuk Waluh Tempat Memasak Pelunak Daging Untuk Hadiah Pernikahan Food Grade,4.4,5,97500.0,60500.0,0,0,Onlook,4.66,1328,98,1.12,5.319644079397673,151496,6,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,5,1,5,0,37000.0,Other Cookware,0.0,37.94871794871795,1.791759469228055,11.010415172807951,11.487617913343598,0.0,0.0,1.9459101490553132,0.0,11.928321101755301,7.192182058713246,10.518700218288165,-0.18952602142045794,-0.49420862640449975
25484673615,Panci Listrik Serbaguna Multifungsi / Panci Elektrik Double Pot / 3.6L Low Carbo Rice Cooker Fry Pan,5.0,5,130000.0,57000.0,0,0,Shop Relax,4.8,108,100,0.0,2.9623545516769334,1184,6,Unknown,0.0,China,Medium Term,Manufacturer Warranty,Stainless Steel,Jabodetabek,Unknown,2,1,9,0,73000.0,Frying Pan / Wok,0.0,56.15384615384615,1.791759469228055,10.950824090522445,11.775297421715827,0.0,0.0,1.9459101490553132,0.0,7.077498053569231,4.6913478822291435,11.19822841866684,-0.18952602142045794,-0.49420862640449975
23755210291,PANCI KUKUS STAINLESS STEAMER STOCK POTS UK. 24CM,5.0,1,81400.0,81400.0,1,4,CUCI_GUDANG PERABOTAN,4.82,1,27,2.58,3.2881587953456535,941,1,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,0,0,1,0,0.0,Stock Pot / Soup Pot,0.049998333399997305,0.0,0.6931471805599453,11.307142836927456,11.307142836927456,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.0,6.848005274576363,0.6931471805599453,0.0,-0.19185556080635943,-0.461436500989801
7926884404,Maxim Panci Presto 20 Cm 4 Liter / Pressure Cooker,4.96,56,293000.0,282000.0,8,125,pantesagung_elektronik,4.9,616,89,1.0,4.0,10800,92,Unknown,25944000.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,0,0,8,1,11000.0,Stock Pot / Soup Pot,2.519568067173565,3.754266211604096,4.04305126783455,12.549665896013254,12.587931300962664,2.1972245773362196,4.836281906951478,4.532599493153256,17.071450965513847,9.287394001418473,6.424869023905388,9.305741456739435,-0.14945794398295212,1.1572784347279579
19377216890,Hongzhuo Panci Presto Labu 8 Liter Premium Quality Wajan Panci Presto Coating Batu,4.6,140,129900.0,129900.0,0,0,Hongzhuo Official Shop,4.67,404,100,0.01,5.839835728952772,1291211,159,Hongzhuo,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,18,1,8,0,0.0,Frying Pan / Wok,0.0,0.0,4.948759890378168,11.774527900858468,11.774527900858468,0.0,0.0,5.075173815233827,0.0,14.071091870134932,6.003887067106539,0.0,-0.11824211621187199,-0.49420862640449975
28652225431,Panci Kukusan Dua Susun Steamer Stainless Tutup Kaca 28 cm Gionee / Panci Kukus / Panci Steamer / Panci Stainless,4.9,257,50000.0,50000.0,0,0,Toko Murah Bali,4.86,160,98,0.76,6.9431895961670085,1018,305,Other,0.0,Indonesia,No Warranty,No Warranty,Other,Bali & Nusa Tenggara,Unknown,1,0,8,0,0.0,Stock Pot / Soup Pot,0.0,0.0,5.552959584921617,10.819798284210286,10.819798284210286,0.0,0.0,5.723585101952381,0.0,6.926577033222725,5.081404364984463,0.0,-0.05021956614354815,-0.49420862640449975
15190013783,A5  PANCI set warna  panci masak anti lengket panci tebal teflon kuali,4.4,5,163000.0,163000.0,0,0,falecia7,4.72,1455,96,1.17,9.021218343600276,96588,6,GSF,0.0,Unknown,No Warranty,No Warranty,Other,Sumatra,Unknown,3,0,6,0,0.0,Frying Pan / Wok,0.0,0.0,1.791759469228055,12.001511614739405,12.001511614739405,0.0,0.0,1.9459101490553132,0.0,11.478220142081131,7.283448228756631,0.0,-0.18952602142045794,-0.49420862640449975
22241791472,Advance Panci Listrik Elektrik Multifungsi Bisa untuk masak nasi 18CM | Garansi resmi 12 Bulan C330,5.0,4,320000.0,135000.0,289,14,DingZhuo Homeware ,4.73,162,80,1.0,1.75,7600,10,Unknown,1350000.0,Unknown,Long Term,Manufacturer Warranty,Ceramic / Stoneware,Jabodetabek,Unknown,0,0,8,1,185000.0,Other Cookware,0.19989340155581786,57.8125,1.6094379124341003,11.813037464800539,12.676079399771027,5.66988092298052,2.70805020110221,2.3978952727983707,14.115615891155079,8.936035096566041,5.093750200806762,12.128116509451258,-0.18766238991173673,-0.3631856266387042
27614871642,[KB] Panci Presto Teflon Totipotent / Micro Pressure Cooker Pot 3.5L Anti Lengket Anti Gores,4.5,5,168000.0,41200.0,0,0,Keluarga Bahagia Official Store,4.55,96,100,1.01,1.4784394250513346,7278,6,Other,0.0,Indonesia,No Warranty,No Warranty,Ceramic / Stoneware,Jabodetabek,Unknown,4,1,9,0,126800.0,Frying Pan / Wok,0.0,75.47619047619048,1.791759469228055,10.626217806887722,12.031725210748633,0.0,0.0,1.9459101490553132,0.0,8.892748769118258,4.574710978503383,11.750374207389497,-0.18952602142045794,-0.49420862640449975
14452825711,Panci Susu Sakura Deep 16cm 18cm 20cm - Milk Pot 16cm 18cm 20cm - Yukihira Nabe 16cm 18cm 20cm - Panci Fitri 16cm 18cm 20cm - PANCI MIE MASPION KUNING FITRIA 18 cm - panci clarissa 18 cm - Maspion Yukihira Panci Susu 18cm 16cm Indomie Saucepan 18 cm 16cm,5.0,14,22500.0,22500.0,333,13,Edwin.Store.333,4.76,145,96,1.0,6.0,5500,24,Unknown,540000.0,Unknown,No Warranty,No Warranty,Other,Kalimantan,Unknown,5,0,8,0,0.0,Stock Pot / Soup Pot,0.6954622393922902,0.0,2.70805020110221,10.021315031649332,10.021315031649332,5.811140992976701,2.6390573296152584,3.2188758248682006,13.199326270390594,8.612685172875459,4.983606621708336,0.0,-0.18113967963121252,-0.038357917377613425
23803321315,GM Bear Panci Set Keramik Anti Lengket P0410 - Luversa Panci Ceramic Set 3psc,4.62,61,1999900.0,499900.0,0,674,GM Bear Official Shop,4.68,584,100,0.5,4.0,2,113,Unknown,56488700.0,Unknown,No Warranty,No Warranty,Other,Unknown,Unknown,4,0,10,1,1500000.0,Other Cookware,2.513867196703482,75.00375018750938,4.127134385045092,13.12216535779974,14.508608237299054,0.0,6.51471269087253,4.736198448394496,17.84955119381666,1.0986122886681098,6.371611847231857,14.220976332738882,-0.13967387856216582,1.1535417173353233
20261733084,GM Bear Panci Wajan Set isi 3pcs 1927 - Arria Panci  Penggorengan Set,4.44,217,519900.0,119900.0,0,473,GM Bear Official Shop,4.68,584,100,0.5,4.0,2,422,Unknown,50597800.0,Unknown,No Warranty,No Warranty,Other,Unknown,Unknown,0,0,10,1,400000.0,Frying Pan / Wok,4.325725373939054,76.93787266782074,5.384495062789089,11.694421681264394,13.161393687816775,0.0,6.161207321695077,6.0473721790462776,17.739418674815322,1.0986122886681098,6.371611847231857,12.899222326086994,0.004291655486546983,2.341150171060602
17291103023,Panci Teflon Frypan warna / Frypan anti lengket / Fry pan Marble,4.5,5,80000.0,25405.0,0,0,claire_co,4.67,158,100,0.0,5.02943189596167,180634,6,Unknown,0.0,Meksiko,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,4,0,9,0,54595.0,Frying Pan / Wok,0.0,68.24375,1.791759469228055,10.142740645583405,11.289794413577894,0.0,0.0,1.9459101490553132,0.0,12.10423369963814,5.0689042022202315,10.907715898976086,-0.18952602142045794,-0.49420862640449975
4786561606,Frying pan Marble penggorengan Keramik wajan anti lengket panci Wokpan Sauce pan Saucepan Keramik,4.85,52,120000.0,120000.0,19,254,HomeSupermart,4.89,861,94,1.48,10.513347022587268,46601,61,Yoshikawa,0.0,Lokal,No Warranty,No Warranty,Ceramic / Stoneware,Jabodetabek,Unknown,9,1,9,0,0.0,Frying Pan / Wok,2.316845059017215,0.0,3.970291913552122,11.695255355062795,11.695255355062795,2.995732273553991,5.541263545158426,4.127134385045092,0.0,10.749398737647702,6.759255270663693,0.0,-0.16390108817554142,1.024400728693355
22805948097,Panci 20 Cm Korea Ramyun Noodle Gold Stainless Steel Pot Panci Mie Korea Warna Emas Anti Karat,4.8,5,335000.0,60000.0,0,15,Best Homeliving Store,4.85,150,85,0.5,4.0,21200,9,Unknown,540000.0,Unknown,No Warranty,No Warranty,Other,Unknown,Unknown,0,0,8,0,275000.0,Sauce Pan / Milk Pan,0.23980019979782385,82.08955223880598,1.791759469228055,11.002116507732017,12.721888795877375,0.0,2.772588722239781,2.302585092994046,13.199326270390594,9.961803629358965,5.017279836814924,12.524530013005734,-0.18812829778891704,-0.33702814281973015
18572366175,Advance Panci Elektrik Serbaguna C18 Warmer Steamer 1.5L Electric Cooking Pot Bergaransi 1 Tahun,5.0,7,190000.0,82500.0,98,13,Advance Digitals Audio,4.78,224,93,1.0,1.5833333333333333,11200,11,Unknown,907500.0,Unknown,Long Term,Manufacturer Warranty,Non-Stick Coated,Jabodetabek,Unknown,2,0,8,0,107500.0,Steamer / Dandang,0.349429451582145,56.57894736842105,2.0794415416798357,11.320565693461432,12.154784614286667,4.59511985013459,2.6390573296152584,2.4849066497880004,13.71844994704891,9.32375833901174,5.41610040220442,11.58525542883217,-0.18719648203455644,-0.2651700758747315
21677490095,[TOP Selling!] Pero Tamagoyaki Square Pan 15cm Nonstick / Panci Wajan Telur Omlet 15cm Anti Lengket,4.86,459,219000.0,119000.0,44,16,Pero Indonesia,4.84,758,84,1.0,5.0,328100,1100,Unknown,130900000.0,Unknown,No Warranty,No Warranty,Aluminium,Jabodetabek,15cm,5,0,10,0,100000.0,Frying Pan / Wok,4.858998160487936,45.662100456621005,6.131226489483141,11.686887175419702,12.296831574998258,3.8066624897703196,2.833213344056216,7.00397413672268,18.689944238519548,12.701076766795813,6.63200177739563,11.51293546492023,0.3201771962147906,2.690691474791875
23576847841,Paket Hemat - 2 Pcs Panci Emas 20 cm Panci Ramyun Panci Emas Tutup Panci Anti Karat,5.0,2,588000.0,149000.0,850,0,YOUR HOMIES Official Store,4.83,140,84,0.5,2.4166666666666665,16300,2,Unknown,298000.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,0,0,8,0,439000.0,Stock Pot / Soup Pot,0.09998666879965465,74.65986394557824,1.0986122886681098,11.91170829631447,13.28448392755959,6.7464121285733745,0.0,1.0986122886681098,12.604852121186608,9.69898173460629,4.948759890378168,12.992256969959042,-0.19138965292917914,-0.42867092890795855
26652371497,TERLARIS ! PANCI LISTRIK PORTABLE 1.2L LAPISAN ANTI LENGKET/COOKING POT FRY PAN ELECTRIK LOW WATT / KOMPOR PANCI LISTRIK LUCIA HOT POT,2.0,2,66000.0,66000.0,0,0,SriRatu Online Shop,4.79,335,96,1.19,2.43668720054757,1474,3,Unknown,0.0,Indonesia,No Warranty,No Warranty,Other,Kalimantan,Unknown,4,0,9,0,0.0,Frying Pan / Wok,0.0,0.0,1.0986122886681098,11.097425172408931,11.097425172408931,0.0,0.0,1.3862943611198906,0.0,7.29641326877392,5.817111159963204,0.0,-0.19092374505199883,-0.49420862640449975
14385752019,KP - Panci Set Stainless Stock Pot Set Ware - 5 pcs / Panci Set / Panci Serbaguna - Bisa COD,4.63,8,219000.0,92597.0,99999,18,Kitchen Point,4.72,1202,90,1.11,4.588637919233402,5987,9,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,0,0,3,0,126403.0,Stock Pot / Soup Pot,0.3696118309845382,57.718264840182655,2.1972245773362196,11.436022822128887,12.296831574998258,11.512925464970229,2.9444389791664403,2.302585092994046,0.0,8.69751274553952,7.0925737159746784,11.747238405763804,-0.18812829778891704,-0.25194124555251324
29853479318,Sinda Panci Set 13pcs Lengkap Warna Frypan Saucepan Cookware Set Free Spatula 13pcs,4.25,4,149500.0,148005.0,482,17,Family Office,4.42,1500,33,3.11,9.344284736481862,3872,4,SINDA,0.0,China,No Warranty,No Warranty,Stainless Steel,Jabodetabek,22.0cm,5,1,9,1,1495.0,Sauce Pan / Milk Pan,0.16990939132244517,1.0,1.6094379124341003,11.905008092465048,11.915058360753719,6.180016653652572,2.8903717578961645,1.6094379124341003,0.0,8.261784679514752,7.313886831633462,7.310550158534422,-0.19045783717481854,-0.3828390766035736
19341385498,Cypruz panci marble 20 cm + tutup kaca PI-0735 panci anti lengket,4.67,3,396000.0,308880.0,6,1,Berkat Anugerah Store,4.93,88,100,1.0,3.0,278,4,Unknown,1235520.0,Import,Long Term,Manufacturer Warranty,Non-Stick Coated,Java,20cm,0,0,8,0,87120.0,Other Cookware,0.14005798512529005,22.0,1.3862943611198906,12.640711368436115,12.889172015485954,1.9459101490553132,0.6931471805599453,1.6094379124341003,14.02700330143349,5.631211781821365,4.48863636973214,11.375053235961534,-0.19045783717481854,-0.4024056093492098
8445564984,SUPRA 28/32/36/40CM 2 SUSUN PANCI KUKUS STAINLESS SUPER STEAMER,0.0,53,339600.0,339600.0,0,0,HappyGood_Houseware,4.86,342,93,1.37,5.122518822724161,12132,61,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,4,0,9,0,0.0,Steamer / Dandang,0.0,0.0,3.9889840465642745,12.735526678055749,12.735526678055749,0.0,0.0,4.127134385045092,0.0,9.403684292051873,5.8377304471659395,0.0,-0.16390108817554142,-0.49420862640449975
25200562943,[BUY 1 GET 2]  freemir Panci MPASI 16cm Anti Lengket Wajan Penggorengan 16cm,4.8,174,555000.0,185000.0,564,341,freemir Original Store,4.83,229,100,0.04,6.461327857631759,519337,211,Freemir,0.0,Unknown,No Warranty,No Warranty,Aluminium,Jabodetabek,16cm,1,0,9,1,370000.0,Frying Pan / Wok,4.513087873885092,66.66666666666666,5.1647859739235145,12.128116509451258,13.22672519452875,6.336825731146441,5.834810737062605,5.356586274672012,0.0,13.16031020258368,5.438079308923196,12.821260987319457,-0.09401490659849637,2.4639596114697375
13312160269,Calypso Panci Susu Panci Rebus Mie 18-20cm Stainless Steel + Tutup,4.84,4003,44000.0,44000.0,70,3943,REMODA Official Store,4.85,75,75,2.06,4.739219712525667,139077,4539,Calypso,0.0,Indonesia,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,2,0,8,0,0.0,Stock Pot / Soup Pot,4.84,0.0,8.295049140435111,10.691967639914864,10.691967639914864,4.2626798770413155,8.279950715722526,8.420682291035394,0.0,11.842790205805574,4.330733340286331,0.0,1.9224343858378432,2.6782388577580587
13694192869,klakat.kukusan.tongkotak.panci kukus pull stenlist UK 30x30 tunggal,4.86,105,245000.0,245000.0,388,180,Nasihin53olshop,4.77,66,70,0.53,7.5564681724846,5674,133,Unknown,0.0,Indonesia,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,0,0,9,1,0.0,Steamer / Dandang,3.7995788979786425,0.0,4.663439094112067,12.409017571151187,12.409017571151187,5.963579343618446,5.198497031265826,4.897839799950911,0.0,8.643825842349603,4.204692619390966,0.0,-0.1303557210185598,1.9962799099115103
18842310330,PANCI MAGICCOM MIYAKO 1.2L / 1.8L,4.69,16,86500.0,86500.0,107,7,Dwiputra Electronic,4.91,715,85,1.25,6.116358658453114,10915,20,MIYAKO,0.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,3,0,1,0,0.0,Other Cookware,0.7440614851552699,0.0,2.833213344056216,11.367911253546788,11.367911253546788,4.68213122712422,2.0794415416798357,3.044522437723423,0.0,9.29798488182823,6.573680166960646,0.0,-0.18300331113993373,-0.0065028440402244165
17586332131,Hongzhuo Panci Kuah Anti Lengket Stainless Dengan Gagang 18/20CM,4.86,302,150000.0,75000.0,8,395,Hongzhuo Official Shop,4.7,490,100,0.5,3.0,809300,586,Unknown,43950000.0,China,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,2,0,10,0,75000.0,Stock Pot / Soup Pot,4.836906246494155,50.0,5.713732805509369,11.225256725762893,11.918397239722838,2.1972245773362196,5.981414211254481,6.375024819828097,17.59856320484859,13.603926191118765,6.19644412779452,11.225256725762893,0.08070054734411623,2.6762110126080096
4269913136,SUBRON Panci Sup 26cm Stainless TEBAL  Soup Pot tutup Kaca,4.86,159,169200.0,152280.0,48,382,Subron Official Shop,4.86,647,91,1.0,3.0,95200,319,Unknown,48577320.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,2,0,10,0,16920.0,Stock Pot / Soup Pot,4.471925753978651,10.0,5.075173815233827,11.93348277732541,12.03884263630228,3.8918202981106265,5.948034989180646,5.768320995793772,17.698667333867018,11.46374572492597,6.473890696352274,9.736310733068626,-0.043696855863023944,2.4369793090441205
40506257108,"panci teplon rice cooker cosmos 0,6L original crj101-1001-6123-",4.8,540,50000.0,50000.0,0,0,Sparepart_tangerang,4.79,326,97,4.91,2.535249828884326,437,630,Cosmos,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,1,0,4,0,0.0,Other Cookware,0.0,0.0,6.293419278846481,10.819798284210286,10.819798284210286,0.0,0.0,6.447305862541213,0.0,6.082218910376446,5.7899601708972535,0.0,0.10120049394004944,-0.49420862640449975
12911527016,PANCI SHABU 2 SEKAT JUMBO 30CM TUTUP KACA / PANCI HOTPOT TEMPAT SHABU 2 SEKAT PANCI BUBUR 2BAGIAN5,4.9,257,79850.0,79850.0,0,0,Evishopbanjarbaru,4.82,605,89,1.17,4.594113620807666,4886,332,BMW,0.0,Indonesia,No Warranty,No Warranty,Other,Kalimantan,"28cm, 30cm",3,1,4,0,0.0,Stock Pot / Soup Pot,0.0,0.0,5.552959584921617,11.287917677046268,11.287917677046268,0.0,0.0,5.808142489980444,0.0,8.494333897270154,6.406879986069314,0.0,-0.037640053459680044,-0.49420862640449975
24506733210,Set Wajan Penggorengan Anti Lengket Diamond Wok Pan /Wok Pan Penggorengan Anti Lengket  Fry Pan Panci Sup-Ukuran 30-34cm,4.4,5,255000.0,255000.0,0,0,bullion hitam,4.69,99,100,0.02,2.42299794661191,25663,6,Unknown,0.0,Brasil,Medium Term,Supplier Warranty,Stainless Steel,Jabodetabek,32cm,12,1,9,0,0.0,Frying Pan / Wok,0.0,0.0,1.791759469228055,12.449022745701502,12.449022745701502,0.0,0.0,1.9459101490553132,0.0,10.152844510666242,4.605170185988092,0.0,-0.18952602142045794,-0.49420862640449975
18950959470,Set Panci Multifungsi 3 in 1 Deep Fryer 13 cm/Set Panci Penggorengan Rebus Stainless Steel/ Saringan Capitan Klip Makanan,4.82,225,199000.0,110000.0,0,883,YOUR HOMIES Official Store,4.83,140,81,0.5,2.4166666666666665,16300,473,Unknown,52030000.0,Indonesia,No Warranty,No Warranty,Carbon Steel,Jabodetabek,Unknown,2,0,8,0,89000.0,Frying Pan / Wok,4.714085873041082,44.72361809045226,5.420534999272286,11.608244735642321,12.201065128819632,0.0,6.784457062637643,6.161207321695077,17.767331052486167,9.69898173460629,4.948759890378168,11.39640288460621,0.0280529572227423,2.595706635590425
28254508663,[LIVE] FunnyCook Panci Multifungsi 4 in 1 Multi Deep Fryer Set Panci Penggorengan Rebus Stainless Steel Saringan Capitan Klip Makanan,4.81,89,200000.0,89000.0,2845,365,FunnyCook Official Store,4.78,406,100,0.02,1.9082819986310744,38815,112,FUNNYCOOK,0.0,Unknown,Medium Term,Supplier Warranty,Other,Jabodetabek,Unknown,3,1,7,1,111000.0,Frying Pan / Wok,3.42180385004921,55.50000000000001,4.499809670330265,11.39640288460621,12.206077645517674,7.953669778649798,5.902633333401366,4.727387818712341,0.0,10.566587811743776,6.008813185442595,11.6172944892629,-0.1401397864393461,1.7486618313199571
